KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.25     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   18-NM-64  NEUTRON MONITOR	
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    031028    100000-110000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    187.63      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300         3600     
KERGUELEN  SCALE FACTORS     1           1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
KERGUELEN  031029 300  034500-035000   10     212.13  742.6    196.53     4.70     3.08
KERGUELEN  031029 300  035000-035500   10     211.73  742.5    196.13     4.50     2.88
KERGUELEN  031029 300  035500-040000   10     213.07  742.5    197.33     5.20     3.57
KERGUELEN  031029 300  040000-040500   10     210.67  742.5    195.07     4.00     2.37
KERGUELEN  031029 300  040500-041000   10     211.87  742.6    196.40     4.70     3.06
KERGUELEN  031029 300  041000-041500   10     213.07  742.6    197.47     5.20     3.56
KERGUELEN  031029 300  041500-042000   10     210.13  742.6    194.80     3.80     2.15
KERGUELEN  031029 300  042000-042500   10     210.80  742.6    195.47     4.20     2.55
KERGUELEN  031029 300  042500-043000   10     212.40  742.7    197.20     5.10     3.44
KERGUELEN  031029 300  043000-043500   10     212.27  742.7    197.07     5.00     3.34
KERGUELEN  031029 300  043500-044000   10     213.07  742.5    197.33     5.20     3.53
KERGUELEN  031029 300  044000-044500   10     212.93  742.7    197.73     5.40     3.73
KERGUELEN  031029 300  044500-045000   10     211.20  742.7    196.00     4.50     2.82
KERGUELEN  031029 300  045000-045500   10     209.73  742.7    194.67     3.80     2.12
KERGUELEN  031029 300  045500-050000   10     213.60  742.6    198.00     5.50     3.81
KERGUELEN  031029 300  050000-050500   10     210.93  742.6    195.47     4.20     2.51
KERGUELEN  031029 300  050500-051000   10     211.73  742.5    196.00     4.50     2.80
KERGUELEN  031029 300  051000-051500   10     211.87  742.5    196.27     4.60     2.90
KERGUELEN  031029 300  051500-052000   10     214.00  742.5    198.13     5.60     3.89
KERGUELEN  031029 300  052000-052500   10     214.00  742.6    198.40     5.70     3.99
KERGUELEN  031029 300  052500-053000   10     210.80  742.5    195.20     4.00     2.28
KERGUELEN  031029 300  053000-053500   10     210.53  742.5    194.93     3.90     2.17
KERGUELEN  031029 300  053500-054000   10     211.73  742.5    196.00     4.50     2.77
KERGUELEN  031029 300  054000-054500   10     212.80  742.6    197.20     5.10     3.36
KERGUELEN  031029 300  054500-055000   10     214.80  742.6    199.07     6.10     4.36
KERGUELEN  031029 300  055000-055500   10     213.73  742.6    198.13     5.60     3.85
KERGUELEN  031029 300  055500-060000   10     216.13  742.6    200.40     6.80     5.05
KERGUELEN  031029 300  060000-060500   10     216.80  742.6    200.93     7.10     5.34
KERGUELEN  031029 300  060500-061000   10     213.07  742.6    197.60     5.30     3.54
KERGUELEN  031029 300  061000-061500   10     215.07  742.6    199.33     6.20     4.43
KERGUELEN  031029 300  061500-062000   10     215.20  742.6    199.60     6.40     4.63
KERGUELEN  031029 300  062000-062500   10     214.13  742.6    198.53     5.80     4.02
KERGUELEN  031029 300  062500-063000   10     211.87  742.5    196.13     4.50     2.72
KERGUELEN  031029 300  063000-063500   10     209.20  742.5    193.73     3.30     1.51
KERGUELEN  031029 300  063500-064000   10     207.33  742.4    191.87     2.30     0.51
KERGUELEN  031029 300  064000-064500   10     203.33  742.3    187.87     0.10    -1.70
KERGUELEN  031029 300  064500-065000   10     206.13  742.2    190.27     1.40    -0.40
KERGUELEN  031029 300  065000-065500   10     205.47  742.1    189.47     1.00    -0.81
KERGUELEN  031029 300  065500-070000   10     206.80  742.2    190.93     1.80    -0.01
KERGUELEN  031029 300  070000-070500   10     207.60  742.2    191.60     2.10     0.28
KERGUELEN  031029 300  070500-071000   10     205.60  742.2    189.73     1.10    -0.72
KERGUELEN  031029 300  071000-071500   10     205.33  742.2    189.60     1.00    -0.83
KERGUELEN  031029 300  071500-072000   10     208.00  742.2    192.00     2.30     0.47
KERGUELEN  031029 300  072000-072500   10     208.53  742.1    192.27     2.50     0.66
KERGUELEN  031029 300  072500-073000   10     207.47  742.0    191.20     1.90     0.06
KERGUELEN  031029 300  073000-073500   10     207.87  741.9    191.33     2.00     0.15
KERGUELEN  031029 300  073500-074000   10     210.80  742.0    194.27     3.50     1.65
KERGUELEN  031029 300  074000-074500   10     208.27  741.8    191.47     2.00     0.14
KERGUELEN  031029 300  074500-075000   10     209.47  741.8    192.67     2.70     0.84
KERGUELEN  031029 300  075000-075500   10     208.80  741.8    192.13     2.40     0.53
KERGUELEN  031029 300  075500-080000   10     206.27  741.7    189.47     1.00    -0.87
KERGUELEN  031029 300  080000-080500   10     208.93  741.7    191.87     2.30     0.42
KERGUELEN  031029 300  080500-081000   10     206.27  741.7    189.60     1.00    -9999
KERGUELEN  031029 300  081000-081500   10     206.67  741.5    189.47     1.00    -9999
KERGUELEN  031029 300  081500-082000   10     206.40  741.4    188.93     0.70    -9999
KERGUELEN  031029 300  082000-082500   10     206.80  741.5    189.60     1.00    -9999
KERGUELEN  031029 300  082500-083000   10     202.93  741.6    186.27    -0.70    -9999
KERGUELEN  031029 300  083000-083500   10     207.20  741.6    190.13     1.30    -9999
KERGUELEN  031029 300  083500-084000   10     210.53  741.4    192.80     2.80    -9999
KERGUELEN  031029 300  084000-084500   10     209.60  741.4    191.87     2.30    -9999
KERGUELEN  031029 300  084500-085000   10     214.53  741.4    196.40     4.70    -9999
KERGUELEN  031029 300  085000-085500   10     211.73  741.3    193.73     3.30    -9999
KERGUELEN  031029 300  085500-090000   10     207.87  741.2    190.00     1.30    -9999
KERGUELEN  031029 300  090000-090500   10     208.53  741.2    190.53     1.50    -9999
KERGUELEN  031029 300  090500-091000   10     208.93  741.1    190.80     1.70    -9999
KERGUELEN  031029 300  091000-091500   10     206.80  741.1    188.80     0.60    -9999
KERGUELEN  031029 300  091500-092000   10     205.60  741.1    187.73     0.10    -9999
KERGUELEN  031029 300  092000-092500   10     203.60  741.1    185.87    -0.90    -9999
KERGUELEN  031029 300  092500-093000   10     204.27  741.0    186.40    -0.70    -9999
KERGUELEN  031029 300  093000-093500   10     205.33  740.9    187.07    -0.30    -9999
KERGUELEN  031029 300  093500-094000   10     204.80  740.9    186.67    -0.50    -9999
KERGUELEN  031029 300  094000-094500   10     200.67  740.8    182.67    -2.60    -9999
KERGUELEN  031029 300  094500-095000   10     203.47  740.9    185.33    -1.20    -9999
KERGUELEN  031029 300  095000-095500   10     207.47  740.8    188.80     0.60    -9999
KERGUELEN  031029 300  095500-100000   10     203.87  740.7    185.47    -1.20    -9999
KERGUELEN  031029 300  100000-100500   10     205.07  740.7    186.53    -0.60    -9999
KERGUELEN  031029 300  100500-101000   10     204.00  740.8    185.60    -1.10    -9999
KERGUELEN  031029 300  101000-101500   10     201.47  740.9    183.60    -2.10    -9999
KERGUELEN  031029 300  101500-102000   10     204.13  740.7    185.73    -1.00    -9999
KERGUELEN  031029 300  102000-102500   10     205.60  740.8    187.20    -0.20    -9999
KERGUELEN  031029 300  102500-103000   10     202.13  740.8    184.00    -1.90    -9999
KERGUELEN  031029 300  103000-103500   10     202.53  740.7    184.13    -1.90    -9999
KERGUELEN  031029 300  103500-104000   10     204.53  740.6    185.73    -1.00    -9999
KERGUELEN  031029 300  104000-104500   10     204.80  740.6    186.13    -0.80    -9999
KERGUELEN  031029 300  104500-105000   10     203.07  740.7    184.67    -1.60    -9999
KERGUELEN  031029 300  105000-105500   10     203.07  740.6    184.40    -1.70    -9999
KERGUELEN  031029 300  105500-110000   10     201.87  740.6    183.33    -2.30    -9999
KERGUELEN  031029 300  110000-110500   10     201.47  740.6    182.93    -2.50    -9999
KERGUELEN  031029 300  110500-111000   10     202.67  740.5    183.87    -2.00    -9999
KERGUELEN  031029 300  111000-111500   10     203.07  740.4    184.00    -1.90    -9999
KERGUELEN  031029 300  111500-112000   10     202.93  740.5    184.13    -1.90    -9999
KERGUELEN  031029 300  112000-112500   10     200.67  740.5    182.27    -2.90    -9999
KERGUELEN  031029 300  112500-113000   10     199.20  740.6    181.07    -3.50    -9999
KERGUELEN  031029 300  113000-113500   10     197.20  740.5    178.93    -4.60    -9999
KERGUELEN  031029 300  113500-114000   10     194.40  740.6    176.53    -5.90    -9999
KERGUELEN  031029 300  114000-114500   10     195.87  740.6    177.87    -5.20    -9999
KERGUELEN  031029 300  114500-115000   10     195.73  740.6    177.87    -5.20    -9999
KERGUELEN  031029 300  115000-115500   10     197.87  740.4    179.47    -4.30    -9999
KERGUELEN  031029 300  115500-120000   10     192.53  740.6    174.93    -6.80    -9999
KERGUELEN  031029 300  120000-120500   10     194.80  740.4    176.53    -5.90    -9999
KERGUELEN  031029 300  120500-121000   10     194.40  740.5    176.40    -6.00    -9999
KERGUELEN  031029 300  121000-121500   10     192.67  740.4    174.67    -6.90    -9999
KERGUELEN  031029 300  121500-122000   10     194.13  740.6    176.40    -6.00    -9999
KERGUELEN  031029 300  122000-122500   10     192.40  740.6    174.80    -6.80    -9999
KERGUELEN  031029 300  122500-123000   10     190.53  740.5    173.07    -7.80    -9999
KERGUELEN  031029 300  123000-123500   10     189.73  740.6    172.27    -8.20    -9999
KERGUELEN  031029 300  123500-124000   10     190.93  740.5    173.20    -7.70    -9999
KERGUELEN  031029 300  124000-124500   10     190.40  740.6    172.80    -7.90    -9999
KERGUELEN  031029 300  124500-125000   10     185.07  740.6    168.13   -10.40    -9999
KERGUELEN  031029 300  125000-125500   10     184.80  740.7    168.00   -10.50    -9999
KERGUELEN  031029 300  125500-130000   10     185.20  740.6    168.13   -10.40    -9999
KERGUELEN  031029 300  130000-130500   10     184.53  740.6    167.60   -10.70    -9999
KERGUELEN  031029 300  130500-131000   10     182.13  740.6    165.47   -11.80    -9999
KERGUELEN  031029 300  131000-131500   10     182.27  740.7    165.73   -11.70    -9999
KERGUELEN  031029 300  131500-132000   10     177.60  740.7    161.47   -13.90    -9999
KERGUELEN  031029 300  132000-132500   10     178.13  740.6    161.73   -13.80    -9999
KERGUELEN  031029 300  132500-133000   10     175.73  740.6    159.60   -14.90    -9999
KERGUELEN  031029 300  133000-133500   10     177.87  740.7    161.73   -13.80    -9999
KERGUELEN  031029 300  133500-134000   10     177.07  740.7    160.93   -14.20    -9999
KERGUELEN  031029 300  134000-134500   10     176.27  740.7    160.27   -14.60    -9999
KERGUELEN  031029 300  134500-135000   10     176.53  740.6    160.40   -14.50    -9999
KERGUELEN  031029 300  135000-135500   10     175.73  740.7    159.73   -14.90    -9999
KERGUELEN  031029 300  135500-140000   10     175.33  740.8    159.60   -14.90    -9999
KERGUELEN  031029 300  140000-140500   10     172.93  740.9    157.60   -16.00    -9999
KERGUELEN  031029 300  140500-141000   10     171.33  740.8    155.87   -16.90    -9999
KERGUELEN  031029 300  141000-141500   10     170.93  740.8    155.60   -17.10    -9999
KERGUELEN  031029 300  141500-142000   10     170.13  740.9    154.93   -17.40    -9999
KERGUELEN  031029 300  142000-142500   10     168.13  740.8    152.93   -18.50    -9999
KERGUELEN  031029 300  142500-143000   10     167.73  740.8    152.67   -18.60    -9999
KERGUELEN  031029 300  143000-143500   10     168.40  740.9    153.47   -18.20    -9999
KERGUELEN  031029 300  143500-144000   10     169.60  740.8    154.40   -17.70    -9999
KERGUELEN  031029 300  144000-144500   10     167.73  741.0    152.93   -18.50    -9999
KERGUELEN  031029 300  144500-145000   10     169.73  741.0    154.67   -17.60    -9999
KERGUELEN  031029 300  145000-145500   10     166.53  741.1    152.00   -19.00    -9999
KERGUELEN  031029 300  145500-150000   10     167.20  741.2    152.80   -18.60    -9999
KERGUELEN  031029 300  150000-150500   10     165.33  741.2    151.07   -19.50    -9999
KERGUELEN  031029 300  150500-151000   10     165.73  741.2    151.33   -19.30    -9999
KERGUELEN  031029 300  151000-151500   10     166.53  741.3    152.27   -18.80    -9999
KERGUELEN  031029 300  151500-152000   10     165.60  741.4    151.60   -19.20    -9999
KERGUELEN  031029 300  152000-152500   10     162.00  741.4    148.40   -20.90    -9999
KERGUELEN  031029 300  152500-153000   10     162.13  741.5    148.67   -20.80    -9999
KERGUELEN  031029 300  153000-153500   10     162.13  741.5    148.67   -20.80    -9999
KERGUELEN  031029 300  153500-154000   10     162.27  741.6    148.80   -20.70    -9999
KERGUELEN  031029 300  154000-154500   10     159.33  741.6    146.13   -22.10    -9999
KERGUELEN  031029 300  154500-155000   10     159.87  741.5    146.67   -21.80    -9999
KERGUELEN  031029 300  155000-155500   10     160.27  741.5    146.80   -21.80    -9999
KERGUELEN  031029 300  155500-160000   10     163.60  741.4    149.87   -20.10    -9999
KERGUELEN  031029 300  160000-160500   10     162.93  741.4    149.20   -20.50    -9999
KERGUELEN  031029 300  160500-161000   10     163.33  741.4    149.60   -20.30    -9999
KERGUELEN  031029 300  161000-161500   10     166.80  741.4    152.80   -18.60    -9999
KERGUELEN  031029 300  161500-162000   10     168.93  741.4    154.53   -17.60    -9999
KERGUELEN  031029 300  162000-162500   10     167.60  741.4    153.47   -18.20    -9999
KERGUELEN  031029 300  162500-163000   10     166.93  741.4    152.80   -18.60    -9999
KERGUELEN  031029 300  163000-163500   10     165.60  741.5    151.73   -19.10    -9999
KERGUELEN  031029 300  163500-164000   10     166.00  741.7    152.53   -18.70    -9999
KERGUELEN  031029 300  164000-164500   10     167.33  741.7    153.73   -18.10    -9999
KERGUELEN  031029 300  164500-165000   10     163.20  741.8    150.13   -20.00    -9999
KERGUELEN  031029 300  165000-165500   10     165.33  741.8    152.00   -19.00    -9999
KERGUELEN  031029 300  165500-170000   10     165.33  741.9    152.13   -18.90    -9999
KERGUELEN  031029 300  170000-170500   10     159.47  742.1    147.07   -21.60    -9999
KERGUELEN  031029 300  170500-171000   10     162.13  742.0    149.33   -20.40    -9999
KERGUELEN  031029 300  171000-171500   10     160.27  742.2    148.00   -21.10    -9999
KERGUELEN  031029 300  171500-172000   10     162.93  742.2    150.53   -19.80    -9999
KERGUELEN  031029 300  172000-172500   10     162.40  742.2    149.87   -20.10    -9999
KERGUELEN  031029 300  172500-173000   10     164.40  742.2    151.73   -19.10    -9999
KERGUELEN  031029 300  173000-173500   10     161.87  742.2    149.47   -20.30    -9999
KERGUELEN  031029 300  173500-174000   10     162.13  742.2    149.73   -20.20    -9999
KERGUELEN  031029 300  174000-174500   10     163.07  742.2    150.40   -19.80    -9999
KERGUELEN  031029 300  174500-175000   10     163.47  742.2    150.80   -19.60    -9999
KERGUELEN  031029 300  175000-175500   10     165.07  742.2    152.27   -18.80    -9999
KERGUELEN  031029 300  175500-180000   10     167.20  742.2    154.40   -17.70    -9999
KERGUELEN  031029 300  180000-180500   10     169.07  742.3    156.27   -16.70    -9999
KERGUELEN  031029 300  180500-181000   10     167.73  742.3    155.07   -17.40    -9999
KERGUELEN  031029 300  181000-181500   10     170.67  742.4    157.87   -15.90    -9999
KERGUELEN  031029 300  181500-182000   10     171.73  742.4    158.80   -15.40    -9999
KERGUELEN  031029 300  182000-182500   10     169.87  742.4    156.93   -16.40    -9999
KERGUELEN  031029 300  182500-183000   10     171.07  742.5    158.40   -15.60    -9999
KERGUELEN  031029 300  183000-183500   10     167.87  742.4    155.33   -17.20    -9999
KERGUELEN  031029 300  183500-184000   10     169.73  742.4    157.07   -16.30    -9999
KERGUELEN  031029 300  184000-184500   10     166.67  742.5    154.40   -17.70    -9999
KERGUELEN  031029 300  184500-185000   10     171.73  742.5    159.07   -15.20    -9999
KERGUELEN  031029 300  185000-185500   10     170.27  742.4    157.47   -16.10    -9999
KERGUELEN  031029 300  185500-190000   10     171.73  742.5    158.93   -15.30    -9999
KERGUELEN  031029 300  190000-190500   10     174.27  742.5    161.33   -14.00    -9999
KERGUELEN  031029 300  190500-191000   10     174.27  742.5    161.47   -13.90    -9999
KERGUELEN  031029 300  191000-191500   10     173.33  742.5    160.40   -14.50    -9999
KERGUELEN  031029 300  191500-192000   10     171.87  742.4    158.93   -15.30    -9999
KERGUELEN  031029 300  192000-192500   10     172.00  742.4    159.20   -15.20    -9999
KERGUELEN  031029 300  192500-193000   10     174.53  742.4    161.33   -14.00    -9999
KERGUELEN  031029 300  193000-193500   10     171.60  742.5    158.93   -15.30    -9999
KERGUELEN  031029 300  193500-194000   10     172.67  742.5    159.87   -14.80    -9999
KERGUELEN  031029 300  194000-194500   10     171.07  742.4    158.27   -15.60    -9999
KERGUELEN  031029 300  194500-195000   10     171.60  742.4    158.67   -15.40    -9999
KERGUELEN  031029 300  195000-195500   10     170.80  742.3    157.87   -15.90    -9999
KERGUELEN  031029 300  195500-200000   10     174.27  742.2    160.93   -14.20    -9999
KERGUELEN  031029 300  200000-200500   10     172.80  742.2    159.60   -14.90    -9999
KERGUELEN  031029 300  200500-201000   10     174.80  742.1    161.20   -14.10    -9999
KERGUELEN  031029 300  201000-201500   10     173.33  742.0    159.60   -14.90    -9999
KERGUELEN  031029 300  201500-202000   10     174.40  741.9    160.40   -14.50    -9999
KERGUELEN  031029 300  202000-202500   10     174.00  741.8    160.00   -14.70    -9999
KERGUELEN  031029 300  202500-203000   10     176.80  741.9    162.67   -13.30    -9999
KERGUELEN  031029 300  203000-203500   10     175.73  742.0    161.87   -13.70    -9999
KERGUELEN  031029 300  203500-204000   10     176.93  741.9    162.93   -13.20    -9999
KERGUELEN  031029 300  204000-204500   10     174.27  741.9    160.40   -14.50    -9999
KERGUELEN  031029 300  204500-205000   10     174.93  742.0    161.20   -14.10    -9999
KERGUELEN  031029 300  205000-205500   10     173.47  741.9    159.60   -14.90    -9999
KERGUELEN  031029 300  205500-210000   10     173.33  741.8    159.33   -15.10    -9999
KERGUELEN  031029 300  210000-210500   10     169.60  741.9    156.13   -16.80    -9999
KERGUELEN  031029 300  210500-211000   10     172.53  742.0    158.93   -15.30    -9999
KERGUELEN  031029 300  211000-211500   10     173.87  741.8    159.87   -14.80    -9999
KERGUELEN  031029 300  211500-212000   10     172.13  741.8    158.13   -15.70    -9999
KERGUELEN  031029 300  212000-212500   10     173.33  741.8    159.33   -15.10    -9999
KERGUELEN  031029 300  212500-213000   10     176.27  741.8    162.13   -13.60    -9999
KERGUELEN  031029 300  213000-213500   10     182.00  741.8    167.33   -10.80    -9999
KERGUELEN  031029 300  213500-214000   10     188.13  741.8    173.07    -7.80    -9999
KERGUELEN  031029 300  214000-214500   10     182.13  741.8    167.33   -10.80    -9999
KERGUELEN  031029 300  214500-215000   10     184.00  741.8    169.20    -9.80    -9999
KERGUELEN  031029 300  215000-215500   10     183.20  741.7    168.40   -10.20    -9999
KERGUELEN  031029 300  215500-220000   10     185.20  741.7    170.00    -9.40    -9999
KERGUELEN  031029 300  220000-220500   10     184.67  741.7    169.73    -9.50    -9999
KERGUELEN  031029 300  220500-221000   10     185.73  741.7    170.67    -9.00    -9999
KERGUELEN  031029 300  221000-221500   10     181.47  741.7    166.67   -11.20    -9999
KERGUELEN  031029 300  221500-222000   10     186.80  741.8    171.87    -8.40    -9999
KERGUELEN  031029 300  222000-222500   10     188.80  741.9    173.87    -7.30    -9999
KERGUELEN  031029 300  222500-223000   10     186.27  741.9    171.33    -8.70    -9999
KERGUELEN  031029 300  223000-223500   10     183.47  741.9    168.93   -10.00    -9999
KERGUELEN  031029 300  223500-224000   10     188.00  741.8    172.93    -7.80    -9999
KERGUELEN  031029 300  224000-224500   10     187.87  741.7    172.67    -8.00    -9999
KERGUELEN  031029 300  224500-225000   10     185.47  741.6    170.13    -9.30    -9999
KERGUELEN  031029 300  225000-225500   10     187.60  741.6    172.27    -8.20    -9999
KERGUELEN  031029 300  225500-230000   10     185.33  741.5    169.87    -9.50    -9999
KERGUELEN  031029 300  230000-230500   10     183.47  741.5    168.13   -10.40    -9999
KERGUELEN  031029 300  230500-231000   10     186.93  741.4    171.20    -8.80    -9999
KERGUELEN  031029 300  231000-231500   10     188.67  741.3    172.67    -8.00    -9999
KERGUELEN  031029 300  231500-232000   10     184.53  741.3    168.80   -10.00    -9999
KERGUELEN  031029 300  232000-232500   10     184.53  741.2    168.67   -10.10    -9999
KERGUELEN  031029 300  232500-233000   10     184.53  741.1    168.40   -10.20    -9999
KERGUELEN  031029 300  233000-233500   10     185.87  741.2    169.87    -9.50    -9999
KERGUELEN  031029 300  233500-234000   10     184.80  741.1    168.80   -10.00    -9999
KERGUELEN  031029 300  234000-234500   10     186.80  741.1    170.67    -9.00    -9999
KERGUELEN  031029 300  234500-235000   10     183.60  741.0    167.47   -10.70    -9999
KERGUELEN  031029 300  235000-235500   10     186.00  741.1    169.73    -9.50    -9999
KERGUELEN  031029 300  235500-240000   10     185.73  741.1    169.47    -9.70    -9999
*
*	
COMMENT    DATA VERIFIED BY Pierre LANTOS	
COMMENT    E-MAIL:opera.cosmique@obspm.fr	
COMMENT    PARIS-MEUDON OBSERVATORY	
COMMENT	   015000-015500
COMMENT	   100000-100500
COMMENT	   100500-101000
COMMENT	   160500-161000
COMMENT	   202000-202500
COMMENT	   202500-203000
COMMENT	   203000-203500
COMMENT	   203500-204000
COMMENT	   204000-204500
COMMENT	   204500-205000
COMMENT	   205000-205500
COMMENT	   205500-210000 
COMMENT    time intervals have ATMOSPHERIC PRESSURE SENSOR FAILURE	   
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2023-04-03 12:51:18 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE65/C065KERG_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
