KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.25     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   18-NM-64  NEUTRON MONITOR	
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    010415    120000-130000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    188.09      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300      
KERGUELEN  SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
KERGUELEN  010416 300  014500-015000   10     185.20  755.9    196.40     4.40    -9999
KERGUELEN  010416 300  015000-015500   10     182.93  755.9    194.00     3.10    -9999
KERGUELEN  010416 300  015500-020000   10     182.67  756.1    194.13     3.20    -9999
KERGUELEN  010416 300  020000-020500   10     183.20  756.1    194.67     3.50    -9999
KERGUELEN  010416 300  020500-021000   10     183.73  756.1    195.33     3.80    -9999
KERGUELEN  010416 300  021000-021500   10     182.13  756.2    193.73     3.00    -9999
KERGUELEN  010416 300  021500-022000   10     182.27  756.2    193.87     3.10    -9999
KERGUELEN  010416 300  022000-022500   10     181.87  756.3    193.60     2.90    -9999
KERGUELEN  010416 300  022500-023000   10     182.53  756.4    194.53     3.40    -9999
KERGUELEN  010416 300  023000-023500   10     182.67  756.5    194.93     3.60    -9999
KERGUELEN  010416 300  023500-024000   10     181.87  756.6    194.13     3.20    -9999
KERGUELEN  010416 300  024000-024500   10     181.07  756.5    193.07     2.60    -9999
KERGUELEN  010416 300  024500-025000   10     181.73  756.5    193.87     3.10    -9999
KERGUELEN  010416 300  025000-025500   10     183.07  756.5    195.33     3.80    -9999
KERGUELEN  010416 300  025500-030000   10     179.60  756.6    191.87     2.00    -9999
KERGUELEN  010416 300  030000-030500   10     181.20  756.6    193.60     2.90    -9999
KERGUELEN  010416 300  030500-031000   10     180.40  756.6    192.67     2.40    -9999
KERGUELEN  010416 300  031000-031500   10     183.73  756.6    196.27     4.30    -9999
KERGUELEN  010416 300  031500-032000   10     181.60  756.6    194.00     3.10    -9999
KERGUELEN  010416 300  032000-032500   10     183.20  756.6    195.60     4.00    -9999
KERGUELEN  010416 300  032500-033000   10     181.87  756.6    194.27     3.30    -9999
KERGUELEN  010416 300  033000-033500   10     181.20  756.6    193.47     2.90    -9999
KERGUELEN  010416 300  033500-034000   10     183.20  756.7    195.87     4.10    -9999
KERGUELEN  010416 300  034000-034500   10     181.20  756.8    193.87     3.10    -9999
KERGUELEN  010416 300  034500-035000   10     182.27  756.8    195.07     3.70    -9999
KERGUELEN  010416 300  035000-035500   10     179.73  756.8    192.27     2.20    -9999
KERGUELEN  010416 300  035500-040000   10     180.40  756.8    193.07     2.60    -9999
KERGUELEN  010416 300  040000-040500   10     182.13  756.7    194.67     3.50    -9999
KERGUELEN  010416 300  040500-041000   10     181.60  756.6    193.87     3.10    -9999
KERGUELEN  010416 300  041000-041500   10     184.53  756.6    197.07     4.80    -9999
KERGUELEN  010416 300  041500-042000   10     181.20  756.6    193.47     2.90    -9999
KERGUELEN  010416 300  042000-042500   10     181.87  756.7    194.40     3.40    -9999
KERGUELEN  010416 300  042500-043000   10     180.80  756.7    193.33     2.80    -9999
KERGUELEN  010416 300  043000-043500   10     180.53  756.8    193.07     2.60    -9999
KERGUELEN  010416 300  043500-044000   10     181.20  756.7    193.73     3.00    -9999
KERGUELEN  010416 300  044000-044500   10     182.40  756.7    195.07     3.70    -9999
KERGUELEN  010416 300  044500-045000   10     182.53  756.7    195.07     3.70    -9999
KERGUELEN  010416 300  045000-045500   10     180.00  756.8    192.67     2.40    -9999
KERGUELEN  010416 300  045500-050000   10     182.40  756.6    194.80     3.60    -9999
KERGUELEN  010416 300  050000-050500   10     182.40  756.5    194.53     3.40    -9999
KERGUELEN  010416 300  050500-051000   10     180.13  756.6    192.27     2.20    -9999
KERGUELEN  010416 300  051000-051500   10     180.40  756.5    192.40     2.30    -9999
KERGUELEN  010416 300  051500-052000   10     181.47  756.6    193.60     2.90    -9999
KERGUELEN  010416 300  052000-052500   10     182.00  756.5    194.13     3.20    -9999
KERGUELEN  010416 300  052500-053000   10     182.80  756.4    194.80     3.60    -9999
KERGUELEN  010416 300  053000-053500   10     184.13  756.4    196.13     4.30    -9999
KERGUELEN  010416 300  053500-054000   10     181.47  756.4    193.33     2.80    -9999
KERGUELEN  010416 300  054000-054500   10     182.40  756.4    194.27     3.30    -9999
KERGUELEN  010416 300  054500-055000   10     181.87  756.3    193.47     2.90    -9999
KERGUELEN  010416 300  055000-055500   10     182.13  756.4    194.13     3.20    -9999
KERGUELEN  010416 300  055500-060000   10     181.87  756.4    193.87     3.10    -9999
KERGUELEN  010416 300  060000-060500   10     184.93  756.4    197.07     4.80    -9999
KERGUELEN  010416 300  060500-061000   10     182.27  756.5    194.40     3.40    -9999
KERGUELEN  010416 300  061000-061500   10     181.73  756.3    193.47     2.90    -9999
KERGUELEN  010416 300  061500-062000   10     181.73  756.3    193.47     2.90    -9999
KERGUELEN  010416 300  062000-062500   10     180.53  756.3    192.13     2.10    -9999
KERGUELEN  010416 300  062500-063000   10     182.13  756.3    193.87     3.10    -9999
KERGUELEN  010416 300  063000-063500   10     180.53  756.4    192.40     2.30    -9999
KERGUELEN  010416 300  063500-064000   10     182.00  756.4    194.00     3.10    -9999
KERGUELEN  010416 300  064000-064500   10     181.87  756.3    193.73     3.00    -9999
KERGUELEN  010416 300  064500-065000   10     180.40  756.4    192.13     2.10    -9999
KERGUELEN  010416 300  065000-065500   10     182.67  756.3    194.53     3.40    -9999
KERGUELEN  010416 300  065500-070000   10     183.47  756.2    195.07     3.70    -9999
KERGUELEN  010416 300  070000-070500   10     182.93  756.2    194.53     3.40    -9999
KERGUELEN  010416 300  070500-071000   10     183.73  756.3    195.60     4.00    -9999
KERGUELEN  010416 300  071000-071500   10     180.40  756.3    192.00     2.10    -9999
KERGUELEN  010416 300  071500-072000   10     185.33  756.2    197.20     4.80    -9999
KERGUELEN  010416 300  072000-072500   10     180.40  756.1    191.73     1.90    -9999
KERGUELEN  010416 300  072500-073000   10     182.53  756.1    194.00     3.10    -9999
KERGUELEN  010416 300  073000-073500   10     182.27  756.1    193.60     2.90    -9999
KERGUELEN  010416 300  073500-074000   10     183.47  756.0    194.80     3.60    -9999
KERGUELEN  010416 300  074000-074500   10     181.87  755.9    192.80     2.50    -9999
KERGUELEN  010416 300  074500-075000   10     183.07  755.8    193.87     3.10    -9999
KERGUELEN  010416 300  075000-075500   10     183.33  755.7    193.87     3.10    -9999
KERGUELEN  010416 300  075500-080000   10     183.87  755.6    194.40     3.40    -9999
KERGUELEN  010416 300  080000-080500   10     183.60  755.4    193.60     2.90    -9999
KERGUELEN  010416 300  080500-081000   10     184.53  755.4    194.67     3.50    -9999
KERGUELEN  010416 300  081000-081500   10     182.53  755.5    192.80     2.50    -9999
KERGUELEN  010416 300  081500-082000   10     182.80  755.4    192.80     2.50    -9999
KERGUELEN  010416 300  082000-082500   10     185.20  755.3    195.20     3.80    -9999
KERGUELEN  010416 300  082500-083000   10     183.20  755.2    192.80     2.50    -9999
KERGUELEN  010416 300  083000-083500   10     184.80  755.1    194.40     3.40    -9999
KERGUELEN  010416 300  083500-084000   10     185.20  755.2    194.93     3.60    -9999
KERGUELEN  010416 300  084000-084500   10     185.47  755.2    195.33     3.80    -9999
KERGUELEN  010416 300  084500-085000   10     183.60  755.2    193.20     2.70    -9999
KERGUELEN  010416 300  085000-085500   10     186.67  755.2    196.53     4.50    -9999
KERGUELEN  010416 300  085500-090000   10     185.47  755.1    195.07     3.70    -9999
KERGUELEN  010416 300  090000-090500   10     184.93  755.2    194.67     3.50    -9999
KERGUELEN  010416 300  090500-091000   10     184.80  755.1    194.40     3.40    -9999
KERGUELEN  010416 300  091000-091500   10     182.80  755.0    192.00     2.10    -9999
KERGUELEN  010416 300  091500-092000   10     184.67  755.0    194.13     3.20    -9999
KERGUELEN  010416 300  092000-092500   10     185.07  755.0    194.40     3.40    -9999
KERGUELEN  010416 300  092500-093000   10     185.20  755.0    194.67     3.50    -9999
KERGUELEN  010416 300  093000-093500   10     184.67  755.0    193.87     3.10    -9999
KERGUELEN  010416 300  093500-094000   10     184.13  755.0    193.33     2.80    -9999
KERGUELEN  010416 300  094000-094500   10     185.20  755.0    194.53     3.40    -9999
KERGUELEN  010416 300  094500-095000   10     186.93  755.1    196.53     4.50    -9999
KERGUELEN  010416 300  095000-095500   10     183.07  755.1    192.40     2.30    -9999
KERGUELEN  010416 300  095500-100000   10     185.20  755.1    194.80     3.60    -9999
KERGUELEN  010416 300  100000-100500   10     184.93  755.0    194.40     3.40    -9999
KERGUELEN  010416 300  100500-101000   10     184.80  754.9    194.00     3.10    -9999
KERGUELEN  010416 300  101000-101500   10     185.47  754.7    194.27     3.30    -9999
KERGUELEN  010416 300  101500-102000   10     185.07  754.6    193.60     2.90    -9999
KERGUELEN  010416 300  102000-102500   10     185.73  754.6    194.27     3.30    -9999
KERGUELEN  010416 300  102500-103000   10     187.47  754.5    195.87     4.10    -9999
KERGUELEN  010416 300  103000-103500   10     184.93  754.5    193.33     2.80    -9999
KERGUELEN  010416 300  103500-104000   10     186.13  754.5    194.53     3.40    -9999
KERGUELEN  010416 300  104000-104500   10     187.47  754.4    195.87     4.10    -9999
KERGUELEN  010416 300  104500-105000   10     188.53  754.3    196.67     4.60    -9999
KERGUELEN  010416 300  105000-105500   10     187.73  754.2    195.73     4.10    -9999
KERGUELEN  010416 300  105500-110000   10     186.93  754.2    194.80     3.60    -9999
KERGUELEN  010416 300  110000-110500   10     187.60  754.1    195.20     3.80    -9999
KERGUELEN  010416 300  110500-111000   10     188.00  753.9    195.47     3.90    -9999
KERGUELEN  010416 300  111000-111500   10     188.13  753.7    195.07     3.70    -9999
KERGUELEN  010416 300  111500-112000   10     186.80  753.6    193.47     2.90    -9999
KERGUELEN  010416 300  112000-112500   10     190.00  753.4    196.40     4.40    -9999
KERGUELEN  010416 300  112500-113000   10     188.13  753.5    194.67     3.50    -9999
KERGUELEN  010416 300  113000-113500   10     188.53  753.3    194.67     3.50    -9999
KERGUELEN  010416 300  113500-114000   10     188.80  753.3    195.07     3.70    -9999
KERGUELEN  010416 300  114000-114500   10     189.07  753.1    194.93     3.60    -9999
KERGUELEN  010416 300  114500-115000   10     190.13  752.9    195.60     4.00    -9999
KERGUELEN  010416 300  115000-115500   10     191.20  752.4    195.60     4.00    -9999
KERGUELEN  010416 300  115500-120000   10     191.60  752.4    196.00     4.20    -9999
KERGUELEN  010416 300  120000-120500   10     191.47  752.6    196.27     4.30    -9999
KERGUELEN  010416 300  120500-121000   10     191.60  752.7    196.80     4.60    -9999
KERGUELEN  010416 300  121000-121500   10     188.67  752.6    193.47     2.90    -9999
KERGUELEN  010416 300  121500-122000   10     188.53  752.5    193.20     2.70    -9999
KERGUELEN  010416 300  122000-122500   10     190.80  752.3    195.20     3.80    -9999
KERGUELEN  010416 300  122500-123000   10     190.00  752.3    194.40     3.40    -9999
KERGUELEN  010416 300  123000-123500   10     192.67  752.3    197.07     4.80    -9999
KERGUELEN  010416 300  123500-124000   10     189.33  752.3    193.73     3.00    -9999
KERGUELEN  010416 300  124000-124500   10     189.87  752.1    193.87     3.10    -9999
KERGUELEN  010416 300  124500-125000   10     192.27  752.0    195.87     4.10    -9999
KERGUELEN  010416 300  125000-125500   10     191.07  751.9    194.67     3.50    -9999
KERGUELEN  010416 300  125500-130000   10     189.73  751.9    193.33     2.80    -9999
KERGUELEN  010416 300  130000-130500   10     193.20  751.8    196.53     4.50    -9999
KERGUELEN  010416 300  130500-131000   10     193.07  751.5    195.87     4.10    -9999
KERGUELEN  010416 300  131000-131500   10     192.67  751.7    195.87     4.10    -9999
KERGUELEN  010416 300  131500-132000   10     189.87  751.9    193.47     2.90    -9999
KERGUELEN  010416 300  132000-132500   10     189.60  751.7    192.80     2.50    -9999
KERGUELEN  010416 300  132500-133000   10     193.07  751.7    196.27     4.30    -9999
KERGUELEN  010416 300  133000-133500   10     193.47  751.1    195.47     3.90    -9999
KERGUELEN  010416 300  133500-134000   10     192.67  751.0    194.27     3.30    -9999
KERGUELEN  010416 300  134000-134500   10     194.40  751.0    196.00     4.20    -9999
KERGUELEN  010416 300  134500-135000   10     192.13  751.2    194.13     3.20    -9999
KERGUELEN  010416 300  135000-135500   10     191.47  751.2    193.47     2.90    -9999
KERGUELEN  010416 300  135500-140000   10     193.73  751.2    195.73     4.10    -9999
KERGUELEN  010416 300  140000-140500   10     190.93  751.0    192.53     2.40    -9999
KERGUELEN  010416 300  140500-141000   10     196.00  750.8    197.33     4.90    -9999
KERGUELEN  010416 300  141000-141500   10     193.07  750.6    194.00     3.10    -9999
KERGUELEN  010416 300  141500-142000   10     191.07  750.6    191.87     2.00    -9999
KERGUELEN  010416 300  142000-142500   10     192.40  750.4    192.80     2.50    -9999
KERGUELEN  010416 300  142500-143000   10     192.00  750.2    192.00     2.10    -9999
KERGUELEN  010416 300  143000-143500   10     193.20  750.1    193.20     2.70    -9999
KERGUELEN  010416 300  143500-144000   10     194.53  750.1    194.53     3.40    -9999
KERGUELEN  010416 300  144000-144500   10     195.20  750.1    195.20     3.80    -9999
KERGUELEN  010416 300  144500-145000   10     194.27  749.8    193.87     3.10    -9999
KERGUELEN  010416 300  145000-145500   10     193.87  749.7    193.07     2.60    -9999
KERGUELEN  010416 300  145500-150000   10     196.40  749.7    195.60     4.00    -9999
KERGUELEN  010416 300  150000-150500   10     196.80  749.6    195.87     4.10    -9999
KERGUELEN  010416 300  150500-151000   10     197.60  749.3    196.00     4.20    -9999
KERGUELEN  010416 300  151000-151500   10     195.20  749.2    193.60     2.90    -9999
KERGUELEN  010416 300  151500-152000   10     195.07  749.2    193.47     2.90    -9999
KERGUELEN  010416 300  152000-152500   10     195.87  749.2    194.27     3.30    -9999
KERGUELEN  010416 300  152500-153000   10     195.60  749.0    193.60     2.90    -9999
KERGUELEN  010416 300  153000-153500   10     196.53  748.8    194.13     3.20    -9999
KERGUELEN  010416 300  153500-154000   10     196.27  748.7    193.47     2.90    -9999
KERGUELEN  010416 300  154000-154500   10     196.27  748.6    193.33     2.80    -9999
KERGUELEN  010416 300  154500-155000   10     196.93  748.4    193.60     2.90    -9999
KERGUELEN  010416 300  155000-155500   10     197.60  748.2    193.87     3.10    -9999
KERGUELEN  010416 300  155500-160000   10     198.67  748.0    194.53     3.40    -9999
KERGUELEN  010416 300  160000-160500   10     198.00  747.8    193.60     2.90    -9999
KERGUELEN  010416 300  160500-161000   10     200.13  747.8    195.60     4.00    -9999
KERGUELEN  010416 300  161000-161500   10     197.47  747.5    192.27     2.20    -9999
KERGUELEN  010416 300  161500-162000   10     199.87  747.5    194.67     3.50    -9999
KERGUELEN  010416 300  162000-162500   10     199.47  747.6    194.67     3.50    -9999
KERGUELEN  010416 300  162500-163000   10     198.67  747.5    193.47     2.90    -9999
KERGUELEN  010416 300  163000-163500   10     198.67  747.3    193.07     2.60    -9999
KERGUELEN  010416 300  163500-164000   10     197.60  747.1    191.60     1.90    -9999
KERGUELEN  010416 300  164000-164500   10     200.53  746.8    194.00     3.10    -9999
KERGUELEN  010416 300  164500-165000   10     199.87  746.7    193.07     2.60    -9999
KERGUELEN  010416 300  165000-165500   10     200.40  746.5    193.20     2.70    -9999
KERGUELEN  010416 300  165500-170000   10     198.80  746.5    191.60     1.90    -9999
KERGUELEN  010416 300  170000-170500   10     200.80  746.5    193.60     2.90    -9999
KERGUELEN  010416 300  170500-171000   10     200.27  746.4    193.07     2.60    -9999
KERGUELEN  010416 300  171000-171500   10     199.47  746.2    191.87     2.00    -9999
KERGUELEN  010416 300  171500-172000   10     199.47  746.2    191.73     1.90    -9999
KERGUELEN  010416 300  172000-172500   10     200.00  745.9    191.60     1.90    -9999
KERGUELEN  010416 300  172500-173000   10     200.67  745.7    191.87     2.00    -9999
KERGUELEN  010416 300  173000-173500   10     199.60  745.6    190.80     1.40    -9999
KERGUELEN  010416 300  173500-174000   10     201.73  745.4    192.40     2.30    -9999
KERGUELEN  010416 300  174000-174500   10     200.53  745.3    191.07     1.60    -9999
KERGUELEN  010416 300  174500-175000   10     202.13  745.2    192.40     2.30    -9999
KERGUELEN  010416 300  175000-175500   10     200.80  745.1    190.93     1.50    -9999
KERGUELEN  010416 300  175500-180000   10     199.87  745.1    190.00     1.00    -9999
KERGUELEN  010416 300  180000-180500   10     201.73  745.1    191.73     1.90    -9999
KERGUELEN  010416 300  180500-181000   10     200.67  745.0    190.67     1.40    -9999
KERGUELEN  010416 300  181000-181500   10     199.73  745.0    189.73     0.90    -9999
KERGUELEN  010416 300  181500-182000   10     202.00  745.0    191.73     1.90    -9999
KERGUELEN  010416 300  182000-182500   10     200.40  745.0    190.40     1.20    -9999
KERGUELEN  010416 300  182500-183000   10     202.93  744.8    192.40     2.30    -9999
KERGUELEN  010416 300  183000-183500   10     201.20  744.6    190.27     1.20    -9999
KERGUELEN  010416 300  183500-184000   10     201.87  744.5    190.80     1.40    -9999
KERGUELEN  010416 300  184000-184500   10     203.60  744.4    192.27     2.20    -9999
KERGUELEN  010416 300  184500-185000   10     201.33  744.3    189.87     0.90    -9999
KERGUELEN  010416 300  185000-185500   10     205.87  744.2    193.87     3.10    -9999
KERGUELEN  010416 300  185500-190000   10     203.73  744.1    191.73     1.90    -9999
KERGUELEN  010416 300  190000-190500   10     203.33  743.9    190.93     1.50    -9999
KERGUELEN  010416 300  190500-191000   10     205.33  743.8    192.80     2.50    -9999
KERGUELEN  010416 300  191000-191500   10     201.87  743.9    189.60     0.80    -9999
KERGUELEN  010416 300  191500-192000   10     204.67  743.7    191.73     1.90    -9999
KERGUELEN  010416 300  192000-192500   10     204.53  743.6    191.47     1.80    -9999
KERGUELEN  010416 300  192500-193000   10     207.60  743.5    194.27     3.30    -9999
KERGUELEN  010416 300  193000-193500   10     203.47  743.3    189.87     0.90    -9999
KERGUELEN  010416 300  193500-194000   10     204.67  743.0    190.53     1.30    -9999
KERGUELEN  010416 300  194000-194500   10     204.93  742.9    190.67     1.40    -9999
KERGUELEN  010416 300  194500-195000   10     206.00  742.7    191.07     1.60    -9999
KERGUELEN  010416 300  195000-195500   10     208.80  742.6    193.47     2.90    -9999
KERGUELEN  010416 300  195500-200000   10     205.60  742.5    190.40     1.20    -9999
KERGUELEN  010416 300  200000-200500   10     205.60  742.3    190.00     1.00    -9999
KERGUELEN  010416 300  200500-201000   10     208.40  742.3    192.67     2.40    -9999
KERGUELEN  010416 300  201000-201500   10     208.13  742.2    192.13     2.10    -9999
KERGUELEN  010416 300  201500-202000   10     209.33  742.1    193.07     2.60    -9999
KERGUELEN  010416 300  202000-202500   10     206.40  742.1    190.40     1.20    -9999
KERGUELEN  010416 300  202500-203000   10     207.47  742.2    191.47     1.80    -9999
KERGUELEN  010416 300  203000-203500   10     207.33  742.0    191.07     1.60    -9999
KERGUELEN  010416 300  203500-204000   10     208.80  742.0    192.27     2.20    -9999
KERGUELEN  010416 300  204000-204500   10     206.93  741.9    190.40     1.20    -9999
KERGUELEN  010416 300  204500-205000   10     207.60  741.8    190.93     1.50    -9999
KERGUELEN  010416 300  205000-205500   10     206.93  741.7    190.13     1.10    -9999
KERGUELEN  010416 300  205500-210000   10     208.00  741.5    190.53     1.30    -9999
KERGUELEN  010416 300  210000-210500   10     206.53  741.5    189.33     0.70    -9999
KERGUELEN  010416 300  210500-211000   10     209.33  741.5    191.87     2.00    -9999
KERGUELEN  010416 300  211000-211500   10     210.80  741.3    192.80     2.50    -9999
KERGUELEN  010416 300  211500-212000   10     211.73  741.0    193.07     2.60    -9999
KERGUELEN  010416 300  212000-212500   10     208.93  740.9    190.27     1.20    -9999
KERGUELEN  010416 300  212500-213000   10     209.33  740.6    190.27     1.20    -9999
KERGUELEN  010416 300  213000-213500   10     210.93  740.5    191.47     1.80    -9999
KERGUELEN  010416 300  213500-214000   10     212.40  740.4    192.53     2.40    -9999
KERGUELEN  010416 300  214000-214500   10     210.40  740.3    190.53     1.30    -9999
KERGUELEN  010416 300  214500-215000   10     212.93  740.0    192.27     2.20    -9999
KERGUELEN  010416 300  215000-215500   10     211.60  740.1    191.20     1.70    -9999
KERGUELEN  010416 300  215500-220000   10     211.60  740.1    191.20     1.70    -9999
KERGUELEN  010416 300  220000-220500   10     211.60  740.1    191.20     1.70    -9999
KERGUELEN  010416 300  220500-221000   10     211.47  740.1    191.20     1.70    -9999
KERGUELEN  010416 300  221000-221500   10     212.40  739.8    191.33     1.70    -9999
KERGUELEN  010416 300  221500-222000   10     212.13  739.8    191.20     1.70    -9999
KERGUELEN  010416 300  222000-222500   10     212.40  739.6    190.93     1.50    -9999
KERGUELEN  010416 300  222500-223000   10     213.60  739.6    192.00     2.10    -9999
KERGUELEN  010416 300  223000-223500   10     213.33  739.6    191.87     2.00    -9999
KERGUELEN  010416 300  223500-224000   10     212.53  739.6    191.20     1.70    -9999
KERGUELEN  010416 300  224000-224500   10     211.87  739.8    190.93     1.50    -9999
KERGUELEN  010416 300  224500-225000   10     213.33  739.7    192.13     2.10    -9999
KERGUELEN  010416 300  225000-225500   10     212.27  739.5    190.80     1.40    -9999
KERGUELEN  010416 300  225500-230000   10     211.47  739.4    189.73     0.90    -9999
KERGUELEN  010416 300  230000-230500   10     211.33  739.5    189.87     0.90    -9999
KERGUELEN  010416 300  230500-231000   10     213.07  739.4    191.33     1.70    -9999
KERGUELEN  010416 300  231000-231500   10     209.87  739.3    188.27     0.10    -9999
KERGUELEN  010416 300  231500-232000   10     214.27  739.2    191.87     2.00    -9999
KERGUELEN  010416 300  232000-232500   10     212.13  739.2    189.87     0.90    -9999
KERGUELEN  010416 300  232500-233000   10     214.53  739.0    191.73     1.90    -9999
KERGUELEN  010416 300  233000-233500   10     213.07  738.8    190.00     1.00    -9999
KERGUELEN  010416 300  233500-234000   10     216.67  738.7    193.20     2.70    -9999
KERGUELEN  010416 300  234000-234500   10     214.67  738.6    191.07     1.60    -9999
KERGUELEN  010416 300  234500-235000   10     215.60  738.7    192.13     2.10    -9999
KERGUELEN  010416 300  235000-235500   10     213.47  738.6    190.13     1.10    -9999
KERGUELEN  010416 300  235500-240000   10     214.67  738.5    190.93     1.50    -9999
*
*                                                                          	
COMMENT    DATA VERIFIED BY Pierre LANTOS                                  	
COMMENT    E-MAIL:opera.cosmique@obspm.fr                                  	
COMMENT    PARIS-MEUDON OBSERVATORY.                                       	
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2023-04-05 10:02:56 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE60/C060KERG_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
