KERGUELEN  LATITUDE    -49.35    LONGITUDE     70.22     ALTITUDE    33 M
KERGUELEN  INSTRUMENT   IGY     NEUTRON MONITOR
KERGUELEN  STANDARD PRESSURE    750     MMHG   COEFFICIENT   -1.01     % / MMHG
KERGUELEN  PRE-INCREASE BASELINE TIME INTERVAL    000714    090000-100000   UT
KERGUELEN  PRE-INCREASE AVERAGE COUNTING RATE    184.24      COUNTS PER SECOND
KERGUELEN  TIME INTERVALS    300      
KERGUELEN  SCALE FACTORS     1        
STATION    YYMMDD  SEC   TIME (UT)   CODE    UNCORR. PRESS.    CORR.    % INC.	DETRENDED
                         INTERVAL    TD      C/S    (MMHG)     C/S
KERGUELEN  000715 300  050000-050500   00     163.47  761.9    184.00    -0.10    -9999
KERGUELEN  000715 300  050500-051000   00     163.73  762.0    184.67     0.20    -9999
KERGUELEN  000715 300  051000-051500   00     164.13  762.0    185.07     0.50    -9999
KERGUELEN  000715 300  051500-052000   00     166.67  761.9    187.87     2.00    -9999
KERGUELEN  000715 300  052000-052500   00     166.13  761.8    187.07     1.50    -9999
KERGUELEN  000715 300  052500-053000   00     166.13  761.7    186.80     1.40    -9999
KERGUELEN  000715 300  053000-053500   00     166.27  761.6    186.67     1.30    -9999
KERGUELEN  000715 300  053500-054000   00     167.73  761.6    188.40     2.30    -9999
KERGUELEN  000715 300  054000-054500   00     166.80  761.6    187.33     1.70    -9999
KERGUELEN  000715 300  054500-055000   00     166.40  761.5    186.67     1.30    -9999
KERGUELEN  000715 300  055000-055500   00     165.47  761.7    186.00     1.00    -9999
KERGUELEN  000715 300  055500-060000   00     165.87  761.9    186.80     1.40    -9999
KERGUELEN  000715 300  060000-060500   00     165.73  762.2    187.33     1.70    -9999
KERGUELEN  000715 300  060500-061000   00     164.93  762.4    186.67     1.30    -9999
KERGUELEN  000715 300  061000-061500   00     164.27  762.6    186.40     1.20    -9999
KERGUELEN  000715 300  061500-062000   00     166.00  762.7    188.53     2.30    -9999
KERGUELEN  000715 300  062000-062500   00     164.40  762.8    186.80     1.40    -9999
KERGUELEN  000715 300  062500-063000   00     162.67  762.9    185.20     0.50    -9999
KERGUELEN  000715 300  063000-063500   00     162.00  762.9    184.27     0.00    -9999
KERGUELEN  000715 300  063500-064000   00     161.87  762.8    184.00    -0.10    -9999
KERGUELEN  000715 300  064000-064500   00     165.20  762.8    187.73     1.90    -9999
KERGUELEN  000715 300  064500-065000   00     162.53  762.8    184.80     0.30    -9999
KERGUELEN  000715 300  065000-065500   00     164.00  762.8    186.40     1.20    -9999
KERGUELEN  000715 300  065500-070000   00     164.40  762.8    186.80     1.40    -9999
KERGUELEN  000715 300  070000-070500   00     163.87  762.8    186.27     1.10    -9999
KERGUELEN  000715 300  070500-071000   00     164.00  763.0    186.80     1.40    -9999
KERGUELEN  000715 300  071000-071500   00     162.40  763.0    185.07     0.50    -9999
KERGUELEN  000715 300  071500-072000   00     163.87  762.8    186.27     1.10    -9999
KERGUELEN  000715 300  072000-072500   00     162.40  762.7    184.40     0.10    -9999
KERGUELEN  000715 300  072500-073000   00     164.40  762.7    186.67     1.30    -9999
KERGUELEN  000715 300  073000-073500   00     165.07  762.6    187.20     1.60    -9999
KERGUELEN  000715 300  073500-074000   00     166.27  762.7    188.80     2.50    -9999
KERGUELEN  000715 300  074000-074500   00     165.20  762.6    187.33     1.70    -9999
KERGUELEN  000715 300  074500-075000   00     162.40  762.5    184.00    -0.10    -9999
KERGUELEN  000715 300  075000-075500   00     164.40  762.6    186.40     1.20    -9999
KERGUELEN  000715 300  075500-080000   00     162.93  762.7    185.20     0.50    -9999
KERGUELEN  000715 300  080000-080500   00     163.47  762.7    185.60     0.70    -9999
KERGUELEN  000715 300  080500-081000   00     162.93  762.8    185.07     0.50    -9999
KERGUELEN  000715 300  081000-081500   00     163.47  762.7    185.60     0.70    -9999
KERGUELEN  000715 300  081500-082000   00     164.00  762.6    186.13     1.00    -9999
KERGUELEN  000715 300  082000-082500   00     164.40  762.5    186.27     1.10    -9999
KERGUELEN  000715 300  082500-083000   00     164.53  762.6    186.67     1.30    -9999
KERGUELEN  000715 300  083000-083500   00     166.67  762.6    189.07     2.60    -9999
KERGUELEN  000715 300  083500-084000   00     163.60  762.7    185.73     0.80    -9999
KERGUELEN  000715 300  084000-084500   00     164.40  762.6    186.53     1.20    -9999
KERGUELEN  000715 300  084500-085000   00     165.33  762.6    187.60     1.80    -9999
KERGUELEN  000715 300  085000-085500   00     164.67  762.6    186.67     1.30    -9999
KERGUELEN  000715 300  085500-090000   00     164.53  762.6    186.67     1.30    -9999
KERGUELEN  000715 300  090000-090500   00     165.07  762.6    187.20     1.60    -9999
KERGUELEN  000715 300  090500-091000   00     164.40  762.6    186.53     1.20    -9999
KERGUELEN  000715 300  091000-091500   00     162.40  762.7    184.40     0.10    -9999
KERGUELEN  000715 300  091500-092000   00     164.40  762.7    186.67     1.30    -9999
KERGUELEN  000715 300  092000-092500   00     163.20  762.8    185.60     0.70    -9999
KERGUELEN  000715 300  092500-093000   00     166.27  762.8    188.93     2.50    -9999
KERGUELEN  000715 300  093000-093500   00     163.60  762.7    185.73     0.80    -9999
KERGUELEN  000715 300  093500-094000   00     162.80  762.7    184.93     0.40    -9999
KERGUELEN  000715 300  094000-094500   00     164.67  762.6    186.93     1.50    -9999
KERGUELEN  000715 300  094500-095000   00     164.67  762.6    186.93     1.50    -9999
KERGUELEN  000715 300  095000-095500   00     163.87  762.5    185.73     0.80    -9999
KERGUELEN  000715 300  095500-100000   00     164.67  762.5    186.67     1.30    -9999
KERGUELEN  000715 300  100000-100500   00     164.80  762.6    186.93     1.50    -9999
KERGUELEN  000715 300  100500-101000   00     164.53  762.6    186.67     1.30    -9999
KERGUELEN  000715 300  101000-101500   00     164.27  762.6    186.40     1.20    -9999
KERGUELEN  000715 300  101500-102000   00     165.07  762.6    187.20     1.60    -9999
KERGUELEN  000715 300  102000-102500   00     164.13  762.5    186.00     1.00    -9999
KERGUELEN  000715 300  102500-103000   00     165.07  762.4    186.80     1.40    -9999
KERGUELEN  000715 300  103000-103500   00     164.93  762.4    186.67     1.30    -9999
KERGUELEN  000715 300  103500-104000   00     164.27  762.3    185.73     0.80    -9999
KERGUELEN  000715 300  104000-104500   00     165.33  762.4    187.20     1.60    -9999
KERGUELEN  000715 300  104500-105000   00     164.40  762.4    186.13     1.00    -9999
KERGUELEN  000715 300  105000-105500   00     163.87  762.3    185.33     0.60    -9999
KERGUELEN  000715 300  105500-110000   00     164.27  762.4    185.87     0.90    -9999
KERGUELEN  000715 300  110000-110500   00     164.27  762.5    186.13     1.00    -9999
KERGUELEN  000715 300  110500-111000   00     165.87  762.5    188.00     2.00    -9999
KERGUELEN  000715 300  111000-111500   00     163.47  762.5    185.33     0.60    -9999
KERGUELEN  000715 300  111500-112000   00     163.07  762.4    184.67     0.20    -9999
KERGUELEN  000715 300  112000-112500   00     162.00  762.4    183.47    -0.40    -9999
KERGUELEN  000715 300  112500-113000   00     162.13  762.3    183.33    -0.50    -9999
KERGUELEN  000715 300  113000-113500   00     165.60  762.2    187.07     1.50    -9999
KERGUELEN  000715 300  113500-114000   00     162.27  762.3    183.60    -0.30    -9999
KERGUELEN  000715 300  114000-114500   00     162.53  762.3    183.87    -0.20    -9999
KERGUELEN  000715 300  114500-115000   00     163.87  762.2    185.20     0.50    -9999
KERGUELEN  000715 300  115000-115500   00     164.40  762.1    185.60     0.70    -9999
KERGUELEN  000715 300  115500-120000   00     162.27  762.0    182.93    -0.70    -9999
KERGUELEN  000715 300  120000-120500   00     163.60  762.0    184.40     0.10    -9999
KERGUELEN  000715 300  120500-121000   00     164.00  761.9    184.80     0.30    -9999
KERGUELEN  000715 300  121000-121500   00     163.73  761.8    184.27     0.00    -9999
KERGUELEN  000715 300  121500-122000   00     164.67  761.7    185.20     0.50    -9999
KERGUELEN  000715 300  122000-122500   00     163.47  761.7    183.73    -0.30    -9999
KERGUELEN  000715 300  122500-123000   00     161.87  761.6    181.73    -1.40    -9999
KERGUELEN  000715 300  123000-123500   00     161.47  761.6    181.33    -1.60    -9999
KERGUELEN  000715 300  123500-124000   00     163.47  761.7    183.87    -0.20    -9999
KERGUELEN  000715 300  124000-124500   00     163.47  761.6    183.47    -0.40    -9999
KERGUELEN  000715 300  124500-125000   00     163.87  761.6    184.00    -0.10    -9999
KERGUELEN  000715 300  125000-125500   00     162.13  761.7    182.27    -1.10    -9999
KERGUELEN  000715 300  125500-130000   00     161.60  761.7    181.60    -1.40    -9999
KERGUELEN  000715 300  130000-130500   00     163.73  761.5    183.73    -0.30    -9999
KERGUELEN  000715 300  130500-131000   00     162.27  761.4    181.87    -1.30    -9999
KERGUELEN  000715 300  131000-131500   00     163.33  761.4    183.07    -0.60    -9999
KERGUELEN  000715 300  131500-132000   00     163.20  761.1    182.40    -1.00    -9999
KERGUELEN  000715 300  132000-132500   00     163.87  760.8    182.67    -0.90    -9999
KERGUELEN  000715 300  132500-133000   00     162.67  760.7    180.93    -1.80    -9999
KERGUELEN  000715 300  133000-133500   00     163.87  760.8    182.67    -0.90    -9999
KERGUELEN  000715 300  133500-134000   00     163.33  760.9    182.13    -1.10    -9999
KERGUELEN  000715 300  134000-134500   00     165.47  760.7    184.13    -0.10    -9999
KERGUELEN  000715 300  134500-135000   00     164.53  760.7    183.07    -0.60    -9999
KERGUELEN  000715 300  135000-135500   00     162.13  760.6    180.27    -2.20    -9999
KERGUELEN  000715 300  135500-140000   00     165.60  760.4    183.60    -0.30    -9999
KERGUELEN  000715 300  140000-140500   00     165.33  760.5    183.60    -0.30    -9999
KERGUELEN  000715 300  140500-141000   00     167.20  760.4    185.60     0.70    -9999
KERGUELEN  000715 300  141000-141500   00     164.80  760.4    182.80    -0.80    -9999
KERGUELEN  000715 300  141500-142000   00     164.53  760.3    182.40    -1.00    -9999
KERGUELEN  000715 300  142000-142500   00     166.67  760.2    184.67     0.20    -9999
KERGUELEN  000715 300  142500-143000   00     165.07  760.1    182.67    -0.90    -9999
KERGUELEN  000715 300  143000-143500   00     166.27  760.0    183.60    -0.30    -9999
KERGUELEN  000715 300  143500-144000   00     165.07  760.0    182.40    -1.00    -9999
KERGUELEN  000715 300  144000-144500   00     164.53  760.0    181.87    -1.30    -9999
KERGUELEN  000715 300  144500-145000   00     165.20  759.8    182.27    -1.10    -9999
KERGUELEN  000715 300  145000-145500   00     167.87  759.6    184.67     0.20    -9999
KERGUELEN  000715 300  145500-150000   00     164.67  759.6    181.20    -1.70    -9999
KERGUELEN  000715 300  150000-150500   00     165.20  759.5    181.47    -1.50    -9999
KERGUELEN  000715 300  150500-151000   00     165.87  759.3    182.13    -1.10    -9999
KERGUELEN  000715 300  151000-151500   00     164.67  759.3    180.67    -1.90    -9999
KERGUELEN  000715 300  151500-152000   00     164.27  759.2    180.13    -2.20    -9999
KERGUELEN  000715 300  152000-152500   00     167.20  759.1    182.93    -0.70    -9999
KERGUELEN  000715 300  152500-153000   00     166.93  759.0    182.53    -0.90    -9999
KERGUELEN  000715 300  153000-153500   00     165.07  759.1    180.67    -1.90    -9999
KERGUELEN  000715 300  153500-154000   00     167.07  758.9    182.67    -0.90    -9999
KERGUELEN  000715 300  154000-154500   00     167.47  758.8    182.93    -0.70    -9999
KERGUELEN  000715 300  154500-155000   00     167.33  758.6    182.27    -1.10    -9999
KERGUELEN  000715 300  155000-155500   00     167.20  758.6    182.13    -1.10    -9999
KERGUELEN  000715 300  155500-160000   00     168.53  758.5    183.33    -0.50    -9999
KERGUELEN  000715 300  160000-160500   00     165.60  758.4    180.13    -2.20    -9999
KERGUELEN  000715 300  160500-161000   00     168.13  758.3    182.67    -0.90    -9999
KERGUELEN  000715 300  161000-161500   00     166.13  758.4    180.67    -1.90    -9999
KERGUELEN  000715 300  161500-162000   00     166.80  758.4    181.33    -1.60    -9999
KERGUELEN  000715 300  162000-162500   00     164.00  758.3    178.27    -3.20    -9999
KERGUELEN  000715 300  162500-163000   00     167.33  758.3    181.60    -1.40    -9999
KERGUELEN  000715 300  163000-163500   00     167.07  758.2    181.33    -1.60    -9999
KERGUELEN  000715 300  163500-164000   00     167.47  758.1    181.60    -1.40    -9999
KERGUELEN  000715 300  164000-164500   00     167.07  758.0    180.93    -1.80    -9999
KERGUELEN  000715 300  164500-165000   00     170.00  757.9    183.87    -0.20    -9999
KERGUELEN  000715 300  165000-165500   00     167.73  757.9    181.47    -1.50    -9999
KERGUELEN  000715 300  165500-170000   00     167.33  757.7    180.67    -1.90    -9999
KERGUELEN  000715 300  170000-170500   00     169.87  757.7    183.47    -0.40    -9999
KERGUELEN  000715 300  170500-171000   00     166.13  757.6    179.20    -2.70    -9999
KERGUELEN  000715 300  171000-171500   00     167.60  757.6    180.80    -1.90    -9999
KERGUELEN  000715 300  171500-172000   00     168.80  757.3    181.47    -1.50    -9999
KERGUELEN  000715 300  172000-172500   00     168.00  757.2    180.40    -2.10    -9999
KERGUELEN  000715 300  172500-173000   00     169.20  756.9    181.20    -1.70    -9999
KERGUELEN  000715 300  173000-173500   00     167.07  756.9    178.93    -2.90    -9999
KERGUELEN  000715 300  173500-174000   00     169.47  757.0    181.73    -1.40    -9999
KERGUELEN  000715 300  174000-174500   00     166.27  757.1    178.40    -3.20    -9999
KERGUELEN  000715 300  174500-175000   00     169.60  757.0    181.73    -1.40    -9999
KERGUELEN  000715 300  175000-175500   00     168.80  756.8    180.67    -1.90    -9999
KERGUELEN  000715 300  175500-180000   00     168.67  756.7    180.40    -2.10    -9999
KERGUELEN  000715 300  180000-180500   00     167.07  756.5    178.27    -3.20    -9999
KERGUELEN  000715 300  180500-181000   00     168.53  756.3    179.33    -2.70    -9999
KERGUELEN  000715 300  181000-181500   00     170.00  756.1    180.53    -2.00    -9999
KERGUELEN  000715 300  181500-182000   00     170.80  756.1    181.47    -1.50    -9999
KERGUELEN  000715 300  182000-182500   00     168.93  756.0    179.33    -2.70    -9999
KERGUELEN  000715 300  182500-183000   00     170.93  755.9    181.33    -1.60    -9999
KERGUELEN  000715 300  183000-183500   00     168.40  755.6    178.00    -3.40    -9999
KERGUELEN  000715 300  183500-184000   00     170.00  755.9    180.27    -2.20    -9999
KERGUELEN  000715 300  184000-184500   00     168.80  755.7    178.67    -3.00    -9999
KERGUELEN  000715 300  184500-185000   00     167.87  755.6    177.47    -3.70    -9999
KERGUELEN  000715 300  185000-185500   00     170.80  755.5    180.40    -2.10    -9999
KERGUELEN  000715 300  185500-190000   00     172.13  755.3    181.33    -1.60    -9999
KERGUELEN  000715 300  190000-190500   00     169.33  755.4    178.67    -3.00    -9999
KERGUELEN  000715 300  190500-191000   00     168.40  755.2    177.20    -3.80    -9999
KERGUELEN  000715 300  191000-191500   00     168.93  755.0    177.47    -3.70    -9999
KERGUELEN  000715 300  191500-192000   00     170.80  754.8    179.20    -2.70    -9999
KERGUELEN  000715 300  192000-192500   00     169.20  754.8    177.47    -3.70    -9999
KERGUELEN  000715 300  192500-193000   00     172.93  754.7    181.20    -1.70    -9999
KERGUELEN  000715 300  193000-193500   00     171.20  754.5    178.80    -3.00    -9999
KERGUELEN  000715 300  193500-194000   00     170.13  754.5    177.87    -3.50    -9999
KERGUELEN  000715 300  194000-194500   00     170.27  754.4    177.73    -3.50    -9999
KERGUELEN  000715 300  194500-195000   00     171.47  754.3    178.93    -2.90    -9999
KERGUELEN  000715 300  195000-195500   00     170.13  754.0    176.93    -4.00    -9999
KERGUELEN  000715 300  195500-200000   00     170.80  754.1    178.00    -3.40    -9999
KERGUELEN  000715 300  200000-200500   00     168.93  754.0    175.73    -4.60    -9999
KERGUELEN  000715 300  200500-201000   00     167.47  754.0    174.27    -5.40    -9999
KERGUELEN  000715 300  201000-201500   00     167.47  753.8    173.87    -5.60    -9999
KERGUELEN  000715 300  201500-202000   00     167.47  753.7    173.60    -5.80    -9999
KERGUELEN  000715 300  202000-202500   00     168.40  753.6    174.40    -5.30    -9999
KERGUELEN  000715 300  202500-203000   00     167.60  753.7    173.87    -5.60    -9999
KERGUELEN  000715 300  203000-203500   00     167.07  753.6    173.07    -6.10    -9999
KERGUELEN  000715 300  203500-204000   00     163.60  753.7    169.60    -7.90    -9999
KERGUELEN  000715 300  204000-204500   00     165.87  753.6    171.87    -6.70    -9999
KERGUELEN  000715 300  204500-205000   00     167.47  753.6    173.47    -5.80    -9999
KERGUELEN  000715 300  205000-205500   00     167.20  753.5    172.93    -6.10    -9999
KERGUELEN  000715 300  205500-210000   00     166.80  753.5    172.67    -6.30    -9999
KERGUELEN  000715 300  210000-210500   00     166.93  753.4    172.53    -6.40    -9999
KERGUELEN  000715 300  210500-211000   00     168.00  753.3    173.60    -5.80    -9999
KERGUELEN  000715 300  211000-211500   00     169.73  753.3    175.33    -4.80    -9999
KERGUELEN  000715 300  211500-212000   00     164.93  753.2    170.13    -7.70    -9999
KERGUELEN  000715 300  212000-212500   00     168.93  753.2    174.27    -5.40    -9999
KERGUELEN  000715 300  212500-213000   00     168.00  753.1    173.20    -6.00    -9999
KERGUELEN  000715 300  213000-213500   00     168.67  753.2    173.87    -5.60    -9999
KERGUELEN  000715 300  213500-214000   00     170.53  753.2    175.87    -4.50    -9999
KERGUELEN  000715 300  214000-214500   00     166.27  753.2    171.47    -6.90    -9999
KERGUELEN  000715 300  214500-215000   00     162.80  753.0    167.60    -9.00    -9999
KERGUELEN  000715 300  215000-215500   00     161.33  753.0    166.13    -9.80    -9999
KERGUELEN  000715 300  215500-220000   00     161.20  753.1    166.00    -9.90    -9999
KERGUELEN  000715 300  220000-220500   00     160.53  753.0    165.33   -10.30    -9999
KERGUELEN  000715 300  220500-221000   00     161.33  753.0    166.13    -9.80    -9999
KERGUELEN  000715 300  221000-221500   00     162.80  752.9    167.60    -9.00    -9999
KERGUELEN  000715 300  221500-222000   00     165.47  752.8    169.87    -7.80    -9999
KERGUELEN  000715 300  222000-222500   00     162.40  752.7    166.80    -9.50    -9999
KERGUELEN  000715 300  222500-223000   00     162.27  752.7    166.67    -9.50    -9999
KERGUELEN  000715 300  223000-223500   00     163.07  752.7    167.47    -9.10    -9999
KERGUELEN  000715 300  223500-224000   00     164.53  752.7    168.93    -8.30    -9999
KERGUELEN  000715 300  224000-224500   00     162.40  752.7    166.80    -9.50    -9999
KERGUELEN  000715 300  224500-225000   00     161.87  752.8    166.27    -9.80    -9999
KERGUELEN  000715 300  225000-225500   00     164.27  752.6    168.40    -8.60    -9999
KERGUELEN  000715 300  225500-230000   00     160.53  752.5    164.53   -10.70    -9999
KERGUELEN  000715 300  230000-230500   00     164.27  752.5    168.27    -8.70    -9999
KERGUELEN  000715 300  230500-231000   00     162.67  752.5    166.67    -9.50    -9999
KERGUELEN  000715 300  231000-231500   00     164.00  752.5    168.00    -8.80    -9999
KERGUELEN  000715 300  231500-232000   00     163.87  752.5    167.87    -8.90    -9999
KERGUELEN  000715 300  232000-232500   00     164.13  752.5    168.13    -8.70    -9999
KERGUELEN  000715 300  232500-233000   00     164.40  752.5    168.40    -8.60    -9999
KERGUELEN  000715 300  233000-233500   00     163.73  752.6    167.87    -8.90    -9999
KERGUELEN  000715 300  233500-234000   00     162.40  752.6    166.40    -9.70    -9999
KERGUELEN  000715 300  234000-234500   00     160.53  752.6    164.53   -10.70    -9999
KERGUELEN  000715 300  234500-235000   00     164.53  752.5    168.53    -8.50    -9999
KERGUELEN  000715 300  235000-235500   00     164.67  752.5    168.67    -8.50    -9999
KERGUELEN  000715 300  235500-240000   00     164.93  752.7    169.33    -8.10    -9999
*
*             	
COMMENT    DATA VERIFIED BY Pierre LANTOS	
COMMENT    E-MAIL:pierre.lantos@obspm.fr	
COMMENT    PARIS-MEUDON OBSERVATORY.	
COMMENT    PRE-INCREASE COUNT RATE WAS VERIFIED AND CORRECTED (I.USOSKIN)	
COMMENT UNIVERISTY OF OULU: FILE GENERATED FROM DATABASE AND OBTAINED FROM
COMMENT https://gle.oulu.fi at 2022-05-13 14:50:50 +00:00
COMMENT FOR HISTORICAL/ORIGINAL TEXT FILES SEE https://gle.oulu.fi/txtarchive/
COMMENT ORIGINAL AT https://gle.oulu.fi/txtarchive/GLE59/C059KERG_cor.DAT
COMMENT DETRENDED DATA SHOW -9999 IF EQUAL TO INC% COLUMN 
